artist,id,valence,acousticness,danceability,energy,instrumentalness,liveness,speechiness
Nirvana,3K0BOY0Kr6fs5m2recdDrR,0.275,0.00081,0.17,0.963,0.00119,0.836,0.172
Nirvana,0BNAsUtLnggMkhgZgJckCA,0.55,0.000137,0.399,0.959,0.0164,0.754,0.0785
Nirvana,50bA0cAFEo3Ep99yj0x2th,0.31,8.8e-05,0.317,0.948,0.0178,0.906,0.0857
Nirvana,3xXjRtrQoBNRPxBjmizuQA,0.334,2.33e-05,0.367,0.935,0.00122,0.394,0.0572
Nirvana,2BK2hVe1Hr488Fp9g0nmBc,0.386,0.244,0.546,0.549,0,0.381,0.0312
Nirvana,1KMPACnSCPuFspLrilnT39,0.247,0.000163,0.136,0.976,0.363,0.948,0.0844
Nirvana,1ArxDVMMWRVeAR6TL2SjVh,0.311,0.0206,0.396,0.957,2e-06,0.724,0.156
Nirvana,6aWepQrmJLD8h8CUzgE4IJ,0.544,0.00341,0.235,0.964,0.245,0.725,0.0928
Nirvana,4lV48xlubxC2so4bhfzi2P,0.219,0.0877,0.327,0.767,0,0.23,0.0443
Nirvana,74kt4E2hKfiYx4EGhHy2O8,0.552,0.0212,0.247,0.889,0.0455,0.837,0.0576
Nirvana,3vwx0ZVnwsFZfEiAI6mbLj,0.321,0.000627,0.229,0.974,0.00187,0.837,0.117
Nirvana,3C2743bN6uOq3mf8ZEh7rV,0.37,0.00319,0.435,0.987,0.00168,0.429,0.0634
Nirvana,0zgkd8FilQrVl3uIRV5eiP,0.244,0.000516,0.33,0.959,0.00554,0.107,0.154
Nirvana,7MScuNMBXZHlUY27S4BC8y,0.223,0.000268,0.281,0.849,0.0195,0.358,0.0559
Nirvana,60X9tZTIy1Zw7Qm9I89wDZ,0.159,0.00599,0.226,0.956,0.00601,0.45,0.152
Nirvana,3kbnn6BjiTOn640CKJ4eMH,0.332,9.7e-05,0.331,0.936,0.694,0.638,0.193
Nirvana,4iM22OIeQ3sgTcjyuzLIOv,0.437,6.66e-05,0.499,0.872,0.0169,0.107,0.0467
Nirvana,6ySvFe8HXsSWNrP0Ac5w6O,0.3,0.335,0.222,0.758,0.221,0.088,0.0825
Nirvana,5adQNGcbXiA0X8gty2mUWm,0.589,5.97e-05,0.448,0.824,0.00124,0.281,0.056
Nirvana,4l9SG2wnN1a1hcNji0sjLz,0.404,0.000226,0.659,0.688,0,0.0632,0.0364
Nirvana,51addLWtxscty6PoaZKDgO,0.444,1.72e-05,0.398,0.761,0.155,0.105,0.0543
Nirvana,5Ix3q2yCTTHya8Rw5r7f5J,0.737,0.225,0.441,0.799,1.25e-06,0.301,0.141
Nirvana,5JMfIuCTLE8p6mujmZGKB9,0.672,8.13e-05,0.526,0.856,0.0625,0.0955,0.0515
Nirvana,3yaOzJBlpvLBETzT5EdB1h,0.388,0.0249,0.28,0.753,0.0014,0.099,0.105
Nirvana,2InC4LinppbjFmNTJVwiwE,0.388,9.43e-05,0.383,0.944,0.733,0.917,0.0721
Nirvana,4OO3gWh6xq0a4F6hmLRp7b,0.28,0.00932,0.205,0.922,0.0439,0.353,0.0738
Nirvana,6QC7nXrKvIzCHNMfho0hGc,0.0992,0.541,0.62,0.333,0.0049,0.691,0.03
Nirvana,0CT9c9YjvlOtoCRJsbQ7Pm,0.555,0.294,0.496,0.699,0.00426,0.137,0.0275
Nirvana,0CCiJYvdXbhCB5350GrtEE,0.662,1.51e-05,0.414,0.768,4.82e-06,0.12,0.0341
Nirvana,5hrrseRx2s1e4UyRay3sGq,0.425,0.00699,0.27,0.923,0.023,0.426,0.182
Nirvana,3I4jggehKSh3TGxRCZqOex,0.72,2.55e-05,0.502,0.912,0.000173,0.106,0.0564
Nirvana,55VDX3wixXHseSvDD0eMod,0.512,3.33e-05,0.436,0.876,0.000104,0.205,0.0647
Nirvana,0G4AzW25ezFWezZvuM02OI,0.539,0.00016,0.5,0.824,0.00161,0.0916,0.0388
Nirvana,6i7QsK3dvgiUBOLkmnaO4h,0.263,3.69e-06,0.262,0.969,0.00213,0.133,0.0894
Nirvana,7xfGxSLXVlBLAojTUyTz27,0.485,0.00174,0.678,0.656,0,0.0631,0.0381
Nirvana,4CHIPux5GGCRlLKVR0hSdQ,0.54,0.884,0.83,0.382,0.301,0.11,0.0566
Nirvana,5xscbW7kLxD5Xpjxk1O61e,0.108,0.000144,0.285,0.979,0,0.334,0.175
Nirvana,4gzzo7xAzjCBIHd4YzfpBe,0.198,0.000129,0.325,0.929,2.22e-06,0.184,0.0695
Nirvana,5alV8JdrTcAeZvmoBsjqlJ,0.459,1.26e-05,0.341,0.964,0.000103,0.151,0.107
Nirvana,3j6MvMhNcdZRqY7kjNHI8M,0.205,5.39e-06,0.367,0.981,0.0461,0.0822,0.128
Nirvana,0vKrCnPZWr9mnmpndQ71X0,0.358,0.000119,0.428,0.946,3.37e-06,0.141,0.102
Nirvana,6QqMXwoE92zrhWCGmCaLAo,0.0668,0.745,0.427,0.201,0.263,0.109,0.0317
Nirvana,1aQZkzPYpybh2x01arGVlE,0.0642,0.000256,0.271,0.959,0.854,0.0858,0.125
Nirvana,3xEgNbJH0om8RzdgDJGc9h,0.33,4.21e-05,0.443,0.975,0.0106,0.358,0.0751
Nirvana,13lelWKHNISUyWuHylc0u3,0.17,0.000327,0.317,0.874,0.751,0.209,0.094
Nirvana,37y56Hzs4L2vko9EBg2B6B,0.307,0.000355,0.239,0.92,0,0.272,0.0891
Nirvana,5uflkh7rAdDVS1lYQMsYQV,0.151,0.0092,0.259,0.931,0.863,0.102,0.15
Nirvana,3ua6vtIScteRz0bjxfQ401,0.131,0.00125,0.28,0.978,0.0207,0.657,0.155
Nirvana,20ZnkF939M1OrFkqNwhvz3,0.204,3.38e-05,0.173,0.989,0.273,0.89,0.174
Nirvana,7AzWjgIyclmi67ZQHn7BXD,0.27,0.000317,0.429,0.973,0.103,0.413,0.127
Nirvana,4shJ6GYcE0ICrChADKQUEl,0.651,0.000624,0.459,0.954,1.12e-06,0.337,0.0674
Nirvana,55uqYDBOCrYB7ebwtA7E7e,0.39,0.0629,0.517,0.645,0,0.826,0.0297
Nirvana,7qv3QEvsu6bFIl2ey3NoAh,0.344,7e-05,0.419,0.845,0.29,0.152,0.0602
Nirvana,3gkLLKY7xAtXtEtRo9YIRL,0.367,2.99e-06,0.264,0.978,0.338,0.124,0.103
Nirvana,3Z1aYvbxkBnYzR5HpKYLSo,0.412,0.0127,0.45,0.77,8.05e-05,0.232,0.0678
Nirvana,5qIS457e81mqeboJ00ifbh,0.71,0.904,0.809,0.392,0.616,0.287,0.0781
Nirvana,5pCbH6a1B8Xr9tdphQnbSO,0.251,5.43e-05,0.397,0.968,0.828,0.436,0.111
Nirvana,79EwcRm9lMeCJewdBbxVee,0.137,0.0449,0.351,0.701,0.0476,0.124,0.0306
Nirvana,7dcg0QQb4MsJAgPMONKuVJ,0.29,1.86e-06,0.383,0.944,0.554,0.156,0.0417
Nirvana,752EmhFIdA8ZPVG4tCx0wq,0.315,0.0121,0.59,0.858,0.000837,0.177,0.0336
Nirvana,6z0vqWpxNSTRmFYWThMlVq,0.526,0.00572,0.524,0.981,0.00185,0.298,0.0749
Nirvana,1IDv8cFFTIvrOb2PYop35U,0.907,0.0763,0.529,0.965,0.238,0.31,0.0354
Nirvana,2oI4nrWYQGXVhyHZFpmXuc,0.275,0.0179,0.31,0.988,0.211,0.326,0.138
Nirvana,0SII98IsHfmnZpTqew29Q4,0.778,0.0799,0.4,0.972,0.00537,0.0475,0.112
Nirvana,5x4PhpnBXapR7rYmXNTMBL,0.706,0.025,0.353,0.919,0.121,0.372,0.0365
Nirvana,2Gx978IPfkfxdjH6oDfFfE,0.543,0.278,0.59,0.925,0.105,0.342,0.0354
Nirvana,6htW6qJJMOXw9eDvAH10a0,0.0683,0.471,0.241,0.3,0.746,0.0673,0.0293
Nirvana,0gXLrCQ9XXd9CZ6Oe04vsW,0.482,0.063,0.463,0.971,0.0185,0.0498,0.0949
Nirvana,54dHLVIMVgxWnXvh388fX6,0.215,0.000141,0.387,0.802,0.501,0.269,0.0541
Nirvana,5PyENGYIu2uwoxRbC71d9a,0.0397,0.188,0.283,0.283,0.00132,0.115,0.0312
Nirvana,1s0MLwOFJfnOFgltBdBbJW,0.666,3.54e-06,0.465,0.902,0.00165,0.143,0.0407
Nirvana,2IrtxUsFHpRt0qz7XghNm2,0.565,8.62e-06,0.446,0.895,0.00327,0.448,0.0472
Nirvana,7AQy0vTi5KwDhpEJY9SbHl,0.332,9.24e-05,0.477,0.684,0.0338,0.19,0.0321
Nirvana,19BkYjU5mzmJ9QTnXAQhtA,0.486,1.76e-06,0.286,0.961,0.0862,0.113,0.082
Nirvana,7JEEZiNgca9IWg1LK7oRK5,0.432,0.000183,0.698,0.572,0.000252,0.0788,0.0287
Nirvana,2KHXWiDmb8lZQUXgoqes99,0.188,2.09e-05,0.261,0.826,0.0081,0.148,0.0724
Nirvana,0JfeLLgoaqoMWoyz3i3zRX,0.156,4.04e-05,0.351,0.857,0,0.133,0.0397
Nirvana,7hTkQcD2pc0Y683XjnvB00,0.497,6.35e-06,0.398,0.88,5.52e-06,0.181,0.049
Nirvana,0GW6hTRETVqB7RjLfHJpSJ,0.442,0.000123,0.402,0.882,0.595,0.0913,0.0957
Nirvana,6l1P1k1qnPAfPksDtGLyio,0.416,1.2e-05,0.472,0.865,9.86e-06,0.134,0.0617
Nirvana,1oDe54mzs2AvuPmF04lGq6,0.72,2.55e-05,0.502,0.912,0.000173,0.106,0.0564
Nirvana,2HWLf0UxgOJtVSIeCMIng2,0.512,3.33e-05,0.436,0.876,0.000104,0.205,0.0647
Nirvana,5Y95EUmRqvdbSx6VHXK6sd,0.539,0.00016,0.5,0.824,0.00161,0.0916,0.0388
Nirvana,6C3wC3uIhlVvNTpLuDl5wK,0.263,3.69e-06,0.262,0.969,0.00213,0.133,0.0894
Nirvana,1jYRl2RfJYwJDgGSiSA8Rs,0.485,0.00174,0.678,0.656,0,0.0631,0.0381
Nirvana,5UdZuKGu5FNXp0dWLSRopm,0.54,0.884,0.83,0.382,0.301,0.11,0.0566
Nirvana,2cyhNxhCdmpLHw6kFHrqMM,0.108,0.000144,0.285,0.979,0,0.334,0.175
Nirvana,2styfa36pNOMd0MTP76Q0Z,0.198,0.000129,0.325,0.929,2.22e-06,0.184,0.0695
Nirvana,7fj69i7J8XV6b1uc37MxaD,0.459,1.26e-05,0.341,0.964,0.000103,0.151,0.107
Nirvana,0FDsRf0rpBb4TWnkJKxTwV,0.205,5.39e-06,0.367,0.981,0.0461,0.0822,0.128
Nirvana,3iunXGQo8Mz23WhADYJ5xj,0.358,0.000119,0.428,0.946,3.37e-06,0.141,0.102
Nirvana,10nRuspn50a2YmcRscqynV,0.0668,0.745,0.427,0.201,0.263,0.109,0.0317
Nirvana,3B32lOYw1xoDSbXZXe3Bvr,0.0642,0.000256,0.271,0.959,0.854,0.0858,0.125
Nirvana,7ouQRCbdJWQxojHuJh9N4Y,0.33,4.21e-05,0.443,0.975,0.0106,0.358,0.0751
Nirvana,7rlcZrsuXECt22aSZLAAP8,0.17,0.000327,0.317,0.874,0.751,0.209,0.094
Nirvana,2xRFI1iusztTyZTEYW3mho,0.307,0.000355,0.239,0.92,0,0.272,0.0891
Nirvana,7fyQpT5HMNuStYADyCvXoE,0.151,0.0092,0.259,0.931,0.863,0.102,0.15
Nirvana,5bcNAxEUVAdrZEASm6Uw8Y,0.131,0.00125,0.28,0.978,0.0207,0.657,0.155
Nirvana,2wSfH2lKbIvsnm5RKTUlOu,0.204,3.38e-05,0.173,0.989,0.273,0.89,0.174
Nirvana,42Ah1yZSwUv105ToXntVqE,0.27,0.000317,0.429,0.973,0.103,0.413,0.127
Nirvana,53gsXF9RRcN5QlYcJDE25q,0.651,0.000624,0.459,0.954,1.12e-06,0.337,0.0674
Nirvana,49SkLEDMykjNSoXwSo9oeB,0.39,0.0629,0.517,0.645,0,0.826,0.0297
Nirvana,6iMXQbe78EKOaGovbxKaFP,0.344,7e-05,0.419,0.845,0.29,0.152,0.0602
Nirvana,1wFLlUVB4b3Osxj8KG5aOA,0.367,2.99e-06,0.264,0.978,0.338,0.124,0.103
Nirvana,1BQ29igF6roH9A97Tqdeff,0.412,0.0127,0.45,0.77,8.05e-05,0.232,0.0678
Nirvana,0EfjtKjrPf3saqDgpdFWng,0.71,0.904,0.809,0.392,0.616,0.287,0.0781
Nirvana,5Y9yG26d5p1bXFggvkEwxp,0.251,5.43e-05,0.397,0.968,0.828,0.436,0.111
Nirvana,5kr5Ad6lw3nwdkVnHlaSE0,0.137,0.0449,0.351,0.701,0.0476,0.124,0.0306
Nirvana,378WfmEEiRVGVblwYjhIrZ,0.29,1.86e-06,0.383,0.944,0.554,0.156,0.0417
Nirvana,3uaSOtmWf3zmjai2LR31IQ,0.315,0.0121,0.59,0.858,0.000837,0.177,0.0336
Nirvana,7vehmL12kDyViAvoelOgZN,0.526,0.00572,0.524,0.981,0.00185,0.298,0.0749
Nirvana,7KaJGtJlRyBGIjdbjeQRma,0.907,0.0763,0.529,0.965,0.238,0.31,0.0354
Nirvana,2nX6a9puX1fKf6pSHAoruo,0.275,0.0179,0.31,0.988,0.211,0.326,0.138
Nirvana,0o2AEfK9eBsxA6huM3r5S8,0.778,0.0799,0.4,0.972,0.00537,0.0475,0.112
Nirvana,3O1DqGp9Rzq4mg8srtzPGu,0.706,0.025,0.353,0.919,0.121,0.372,0.0365
Nirvana,3HhgUmo5R00sHFyWuNwS3J,0.543,0.278,0.59,0.925,0.105,0.342,0.0354
Nirvana,3bTHNXp320tWpS2IsAEuzF,0.0683,0.471,0.241,0.3,0.746,0.0673,0.0293
Nirvana,7qKW31LVwkLgZNPs60Tlcg,0.482,0.063,0.463,0.971,0.0185,0.0498,0.0949
Nirvana,6MonS7zvoCVPJWz6K73A1c,0.215,0.000141,0.387,0.802,0.501,0.269,0.0541
Nirvana,5ukyy7iwv7kZ3UmsPBl7uD,0.0397,0.188,0.283,0.283,0.00132,0.115,0.0312
Nirvana,2KGdxXnW10v0nTXay9AElG,0.72,2.55e-05,0.502,0.912,0.000173,0.106,0.0564
Nirvana,1GNnJHCEiNmDPL27s6RNyQ,0.512,3.33e-05,0.436,0.876,0.000104,0.205,0.0647
Nirvana,18v5GSlymMWt3OZt0WBUlf,0.539,0.00016,0.5,0.824,0.00161,0.0916,0.0388
Nirvana,0JZxflJHg0UkCKAOLb2t9B,0.263,3.69e-06,0.262,0.969,0.00213,0.133,0.0894
Nirvana,06UjH0ZaJe3WZPdoSwhdB8,0.485,0.00174,0.678,0.656,0,0.0631,0.0381
Nirvana,7vWBGjDbmCTSDXaAIRScAh,0.54,0.884,0.83,0.382,0.301,0.11,0.0566
Nirvana,1mHKj4rsPS0adlAK7k9P26,0.108,0.000144,0.285,0.979,0,0.334,0.175
Nirvana,5Q2zHw3fE9TCQY0UgfGCRh,0.198,0.000129,0.325,0.929,2.22e-06,0.184,0.0695
Nirvana,6HChgkNaEollJDYPTTX3zw,0.459,1.26e-05,0.341,0.964,0.000103,0.151,0.107
Nirvana,7KMbgo31zyAhMvlQPT5vQS,0.205,5.39e-06,0.367,0.981,0.0461,0.0822,0.128
Nirvana,5AZq6iJKmYa2R0hGr71iVt,0.358,0.000119,0.428,0.946,3.37e-06,0.141,0.102
Nirvana,22uTqYzRIaiwLA5Fm5HTqb,0.0668,0.745,0.427,0.201,0.263,0.109,0.0317
Nirvana,7wNsWBG36N3jsKJLHo0izG,0.0642,0.000256,0.271,0.959,0.854,0.0858,0.125
Nirvana,5gGv7z6r5tRfHrtxfa0dOC,0.0393,0.00111,0.102,0.994,0.263,0.991,0.118
Nirvana,0qZZqTXhWqG42cQ3QrClqw,0.178,0.00191,0.342,0.954,0.81,0.96,0.0746
Nirvana,0lZ0EPwP2owTo5FVtisY5D,0.177,0.000232,0.216,0.979,0.925,0.688,0.0982
Nirvana,4wLjdZD9khhahbzhb3RxtJ,0.12,0.00689,0.175,0.98,0.588,0.764,0.116
Nirvana,2Ixwszy9SnGHG6lpyIg7sr,0.36,0.00646,0.334,0.973,0.0106,0.822,0.0766
Nirvana,1oUBJWrQWdE4EHdl2svsyd,0.313,0.0038,0.26,0.92,0.814,0.993,0.0748
Nirvana,1FmyQsaX4olWP8OOHzVT6c,0.347,0.00112,0.334,0.965,0.499,0.803,0.0509
Nirvana,3tSlBGMPBJinIGolr8KOv9,0.258,0.0313,0.364,0.908,0.022,0.905,0.0552
Nirvana,7aHexBAGT3D12tfQGORDCw,0.36,2.93e-05,0.357,0.969,0.000429,0.877,0.0438
Nirvana,5MW6fVxtUA9CFp96uiBhis,0.0927,8e-05,0.352,0.989,0.988,0.47,0.0999
Nirvana,7I1FQtAHoyjAYXrXfuxhj7,0.404,0.45,0.526,0.545,0,0.333,0.0332
Nirvana,3yHhqGoURhhU8fXEDshh6j,0.282,0.0269,0.284,0.983,0.506,0.813,0.0893
Nirvana,6gVH9jHl5Xpxxl4gVVrEkE,0.274,0.000706,0.41,0.964,0.745,1.0,0.0763
Nirvana,4qXt5M8NkMTHtewdRcGbSw,0.348,0.00402,0.366,0.981,0.951,0.38,0.0634
Nirvana,7jVhBnX1Yy6YtNS79lYw9d,0.118,0.00172,0.208,0.979,0.826,0.396,0.127
Nirvana,0giMT1042iiEiX74ZFoRDs,0.181,0.0113,0.293,0.987,0.943,0.752,0.151
Nirvana,1N5y11rFE8EBlFaIFffaWM,0.136,0.0293,0.393,0.857,0.0277,0.873,0.036
Nirvana,0M4o98CHnpkzL0PYSsxAKm,0.26,2.24e-05,0.23,0.949,0.905,0.892,0.0797
Nirvana,1PAOrcAwt8zSlY89UyjWDK,0.771,0.00482,0.542,0.855,1.79e-06,0.612,0.0289
Nirvana,1FFAcqHUl04LgweyWk9uJ9,0.161,0.000592,0.302,0.979,0.862,0.826,0.142
Nirvana,4nfsaFhMQ332ReIYzxYogX,0.296,0.00351,0.265,0.95,0.63,0.544,0.0591
Nirvana,1iZnibGKsmOvHPLBLYb1SM,0.149,0.00227,0.31,0.986,0.744,0.872,0.0672
Nirvana,3f96JODzSWN3gxbIHAiSyQ,0.0395,0.00451,0.244,0.979,0.528,0.92,0.114
Nirvana,1rzl8uP6RThJgykx6LMvdW,0.109,0.00618,0.141,0.957,0.188,0.887,0.0877
Nirvana,4iXJS5y9qpVWmnrI8LcnLC,0.734,0.429,0.391,0.48,0.0375,0.518,0.113
Nirvana,0Pkk9VRrM7G2GoIljiaFXi,0.299,0.00553,0.137,0.98,5.39e-05,0.691,0.0842
Nirvana,7Bk7Xtsc7NIdfDADHtIfiR,0.178,0.00556,0.412,0.962,0.139,0.58,0.139
Nirvana,1yV7aE2ddW0VYNdT4qkZ86,0.0704,0.00147,0.212,0.972,0.0201,0.962,0.186
Nirvana,6mpyO7bJaCrHzE0iQEtZiN,0.354,0.000373,0.399,0.94,0.00243,0.684,0.138
Nirvana,7DR3XpocgR9PEo4jUcOGc5,0.309,0.000241,0.243,0.971,0.198,0.866,0.0751
Nirvana,6xz5z7boT8CTTnrkliVQje,0.214,0.0374,0.39,0.899,0,0.665,0.0949
Nirvana,3EYGzUnZwOaZyz19aKKc4P,0.565,0.000969,0.343,0.97,6.13e-05,0.687,0.0959
Nirvana,4rJdRFpjraGomJgvH6HZrY,0.385,0.00268,0.281,0.903,0.000316,0.88,0.0481
Nirvana,1JvV5AARVBRFgoVWc5zxHq,0.148,2.96e-06,0.356,0.952,0.494,0.67,0.0887
Nirvana,1hVhAkWeALdWAyuV3rR7Eg,0.262,0.241,0.419,0.799,5.84e-06,0.136,0.0452
Nirvana,38LdbwRfiBOQlWYJ4PbVul,0.192,0.00255,0.412,0.856,0.00202,0.692,0.147
Nirvana,2cGGiNxwOle26xZz6wVNWj,0.0955,0.00054,0.185,0.988,7.47e-06,0.981,0.201
Nirvana,5jByAKQ5Qg1NeXtn0SZzpv,0.349,0.0027,0.455,0.981,0.000104,0.126,0.101
Nirvana,46wCXtUqCtSUjde2DJWqJR,0.107,0.000453,0.206,0.946,0.0105,0.265,0.291
Nirvana,6DloxAA5VWlaNX6nruBn1u,0.249,0.000971,0.267,0.966,0.943,0.905,0.129
Nirvana,78A31Lgj7NOdLi3M2X0e1m,0.227,0.000368,0.222,0.949,0.00013,0.708,0.168
Nirvana,48YkpE5enOln5c7jXSTuHL,0.593,0.14,0.606,0.769,1.64e-05,0.841,0.0713
Nirvana,3sYWyVGfPuit80szWXhrRA,0.568,0.554,0.683,0.766,0.00346,0.0815,0.041
Nirvana,7oBazz4xCO7Ul3MJHhKy0Q,0.295,0.0638,0.51,0.641,3.65e-06,0.272,0.0812
Nirvana,15VRO9CQwMpbqUYA7e6Hwg,0.42,0.425,0.483,0.753,0.000142,0.257,0.0832
Nirvana,6DX6W2QXiVlKYQLrQN8y83,0.0411,0.306,0.497,0.474,1.82e-06,0.105,0.033
Nirvana,725QAOexNLmGZiFMN7U8pF,0.673,0.567,0.69,0.542,0.000779,0.853,0.0367
Nirvana,0xHch89AN9RlN8Nm4kJzs3,0.437,0.683,0.618,0.392,7.09e-05,0.905,0.0388
Nirvana,2RyiGdY33PR4aCTUolEhk7,0.631,0.433,0.703,0.795,0,0.453,0.0409
Nirvana,1tlTFxB34VorrZnJNfRWcs,0.109,0.656,0.547,0.335,0.000161,0.115,0.0501
Nirvana,2smax1OWAxOo63p14G8KZx,0.327,0.49,0.45,0.501,2.51e-05,0.552,0.0712
Nirvana,2vfCSwToh0Am0O4zgHXfn7,0.262,0.726,0.538,0.51,0.0187,0.205,0.102
Nirvana,4UJmPSJsBsIR1U0N79BU1g,0.68,0.277,0.541,0.618,4.02e-05,0.413,0.179
Nirvana,3bH8PZsfbCRIoeNiFm7JmU,0.407,0.5,0.569,0.579,2.79e-05,0.109,0.0716
Nirvana,551qy5vUgrUfEUc4dCNfht,0.364,0.667,0.573,0.59,0.000397,0.691,0.0557
Nirvana,3w5Ekq9O8g0gGFEsT77Ydi,0.668,1.13e-05,0.435,0.895,0.0318,0.19,0.0421
Nirvana,54UFDHWI2q7WHfrGbSNWph,0.617,1.53e-06,0.31,0.83,0.146,0.137,0.0482
Nirvana,66w5OYw2ja8lnmaA3Ns0PU,0.382,0.199,0.256,0.641,0.0329,0.0853,0.0552
Nirvana,2i5K0EdMY5zFs9t7KfYK3k,0.229,0.0141,0.42,0.746,0,0.0661,0.0467
Nirvana,06B04lID9HGPwPWwBkTQfU,0.554,5.66e-05,0.482,0.723,0.000432,0.0939,0.0425
Nirvana,5gRcv46AMTrosmTOqrOV3Q,0.876,0.428,0.697,0.395,0.653,0.173,0.0281
Nirvana,0hUit24g1EIoATdKYWUiRj,0.965,3.11e-06,0.262,0.886,0.368,0.188,0.0336
Nirvana,4rtZtLpriBscg7zta3TZxp,0.537,0.00064,0.468,0.524,0.0221,0.131,0.0474
Nirvana,3z53rfQOg6Eb5pBCRsd7Uu,0.196,0.000351,0.428,0.449,0.000498,0.253,0.0342
Nirvana,0W0s27FypnkXjJTJKUAnx0,0.684,0.000333,0.32,0.937,0.159,0.344,0.0553
Nirvana,6ZXGdStfF4q5jnyK76uG4a,0.351,0.000198,0.277,0.908,9.2e-05,0.132,0.0463
Nirvana,1Ic9pKxGSJGM0LKeqf6lGe,0.359,0.0793,0.446,0.632,0.000266,0.0881,0.034
Nirvana,5aOwFdqFvIj4HYvgClYzqx,0.668,1.13e-05,0.435,0.895,0.0318,0.19,0.0421
Nirvana,77tmFqXDcvsjBYZ0F7E9WH,0.617,1.53e-06,0.31,0.83,0.146,0.137,0.0482
Nirvana,11LmqTE2naFULdEP94AUBa,0.382,0.199,0.256,0.641,0.0329,0.0853,0.0552
Nirvana,5Rizj5FLb2AyNKu9esjYY6,0.229,0.0141,0.42,0.746,0,0.0661,0.0467
Nirvana,0W0wrLHEedr7d5drOI24G7,0.554,5.66e-05,0.482,0.723,0.000432,0.0939,0.0425
Nirvana,2JLMHADAyossZlBcpc8TDs,0.876,0.428,0.697,0.395,0.653,0.173,0.0281
Nirvana,6TVMbDLH4ICrzFbwdo1C2s,0.965,3.11e-06,0.262,0.886,0.368,0.188,0.0336
Nirvana,5LPbV9HGYquJThvbCN89nw,0.537,0.00064,0.468,0.524,0.0221,0.131,0.0474
Nirvana,0nw0zB8z6y8swy7cfpZfWg,0.196,0.000351,0.428,0.449,0.000498,0.253,0.0342
Nirvana,4TrkScK0Fow1eqQH9Tlk1O,0.684,0.000333,0.32,0.937,0.159,0.344,0.0553
Nirvana,6REVvevOeVVq3vou7xAsJu,0.351,0.000198,0.277,0.908,9.2e-05,0.132,0.0463
Nirvana,7yaCciuyB1IhgMvLBE8Wa4,0.359,0.0793,0.446,0.632,0.000266,0.0853,0.034
Nirvana,0AlZJbGmj9nB3uH2O4RA4U,0.44,0.000656,0.471,0.374,0.391,0.119,0.0305
Nirvana,40VSbBSYbPN10vJYeZq4tm,0.333,0.126,0.367,0.326,0.000599,0.12,0.0395
Nirvana,3fP8KXXUoBenEM46UZZgSG,0.613,0.000127,0.344,0.567,0.205,0.225,0.0384
Nirvana,32nM8rM8ILds5jX7qHghNB,0.509,1.51e-05,0.37,0.827,0.000762,0.059,0.0422
Nirvana,1kwsUMjFuePZBNB56gQYoA,0.257,0.115,0.456,0.818,0,0.0995,0.0589
Nirvana,5lVA93M7UQxclPVxaSCMAh,0.14,0.000132,0.388,0.637,8.25e-05,0.133,0.0477
Nirvana,5MoA9NmBrDrf0oHfeRPyWV,0.524,0.0115,0.535,0.725,0.0978,0.0824,0.0307
Nirvana,7DSd5RV8sHVCHwEDZnwSSC,0.237,0.0296,0.418,0.469,0.00311,0.132,0.0302
Nirvana,10m87Pq1TqZPpAofU9qBKi,0.67,2.91e-05,0.421,0.845,0.159,0.185,0.0413
Nirvana,1Su20my9G69uDDuK0QTMlJ,0.452,1.23e-06,0.28,0.861,0.102,0.617,0.0541
Nirvana,1hbrWgBsUV2SZcWNzdSCkD,0.495,0.0962,0.284,0.567,0.00596,0.0867,0.0537
Nirvana,2Uk6a8UYAmev7CcJkaCGNP,0.332,0.188,0.378,0.661,8.95e-06,0.124,0.0447
Nirvana,6mdyCWRkWkcbUrDNF3xjjz,0.467,0.000265,0.419,0.578,3.83e-06,0.118,0.0376
Nirvana,7N38tly2IgqWB8AgblTHjq,0.796,0.731,0.7,0.372,0.0282,0.231,0.0277
Nirvana,1l35xcSg2144Kx4CCUc9L1,0.935,5.62e-06,0.201,0.901,0.214,0.106,0.0455
Nirvana,1HyeiawWVyzv9mT8ch2GY2,0.442,0.00041,0.419,0.543,0.000109,0.174,0.052
Nirvana,5v1PGYgP8C44MjO0trYt2i,0.294,0.000983,0.406,0.586,9.15e-05,0.133,0.0297
Nirvana,0FBIV0hKjffVxx4hZzJkum,0.434,0.00108,0.27,0.965,0.283,0.37,0.0914
Nirvana,0Bpqzp7gP3WU0e7ruEY3Ja,0.462,3.17e-05,0.234,0.917,0.000207,0.106,0.0492
Nirvana,172TyTNb8qVzBx56tyBu5C,0.293,0.107,0.418,0.508,7.39e-06,0.112,0.0341
Nirvana,3G3FbICooOw6UUmGr2jRUL,0.651,5.44e-05,0.349,0.825,0.342,0.338,0.0397
Nirvana,5V0cCRKajUMIIrPBlW44HX,0.707,0.000196,0.515,0.569,0.868,0.0892,0.0334
Nirvana,44gVMkNuQQgFtp4iPTjKDO,0.768,0.0147,0.769,0.695,0.726,0.0574,0.0288
Nirvana,2os1ahI1Iz7cGAqtC3COB2,0.782,2.44e-05,0.319,0.887,0.858,0.1,0.0328
Nirvana,1dUkBdtSxWSEzt9P89zgjq,0.522,4.88e-05,0.343,0.874,0.729,0.0977,0.03
